RFP_ID,Company_Name,Link,Owner,Publish_Date,End_Date,Event_Type,Status,Participated,Description,Note,,,
SEC RFP-6001621290,SEC RFP-6001621290,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPHAfizq7&awcharset=UTF-8,KHALID MOHAMMAD YAHYA ALSHAMIKH ALQAHTANI,4/22/2025 2:37 AM,05/03/2025 01:45 PM,RFP,,Yes,,,,,
Aramco_4203106903_CABLE; ELECTRICAL; LOW VOLTAGE; POWER OR,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPFQ4v%2BBc&awcharset=UTF-8,"Abdulkarem, Turki",4/23/2024 1:01 PM,04/29/2024 06:00 PM,RFP,,Yes,,,,,
Aramco_4203165787_CLAMP GALVANIZE W BOLT AND NUT,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPFQ9sc1V&awcharset=UTF-8,"Abdulkarem, Turki",4/23/2024 7:51 AM,04/28/2024 07:30 PM,RFP,,No,,,,,
"Aramco_4203178858_CABLE, ELECTRICAL, LOW VOLTAGE XLPE,",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPFQ8bD79&awcharset=UTF-8,"Abdulkarem, Turki",4/23/2024 7:51 AM,08/11/2024 07:30 PM,RFP,,No,,,,,
"Aramco_4203211831_WIRE, ELECTRICAL 6 MM2, 4 CONDUCTOR",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPHApW1qK&awcharset=UTF-8,"Shinawi, Ahmed",4/23/2025 1:33 PM,05/04/2025 07:30 PM,RFP,,No,,,,,
Aramco_4203167817_CABLE INSTRUMENTATION THERMOCOUPLE,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPFQXIQxD&awcharset=UTF-8,"Bin Yameen, Saleh",4/24/2024 2:47 PM,05/26/2024 06:30 PM,RFP,,No,,,,,
"Aramco_4203212245_INTERLOCK ELECTRICAL, NEMA 00 TO 9,",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPG%21b9TXR&awcharset=UTF-8,"Almannai, Khalid",4/24/2025 1:02 PM,04/30/2025 07:30 PM,RFP,,Declined,,,,,
"Aramco_4203207498_CABLE, POWER, 5KV THROUGH 35 KV",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPG%217OQ%21V&awcharset=UTF-8,"Almannai, Khalid",4/24/2025 1:31 PM,04/28/2025 07:30 PM,RFP,,Yes,,,,,
Aramco_4203212367_CABLE; ELECTRICAL; LOW VOLTAGE; POWER OR,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPG%21d92QI&awcharset=UTF-8,"Almannai, Khalid",4/24/2025 10:46 AM,05/05/2025 07:30 PM,RFP,,No,,,,,
Aramco_4203212341_TIE; CABLE;,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPHAkDvXU&awcharset=UTF-8,"Almannai, Khalid",4/24/2025 12:46 PM,05/05/2025 07:30 PM,RFP,,Yes,,,,,
SEC RFP-C001620021,SEC RFP-C001620021,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPHBbBgFe&awcharset=UTF-8,Samiah J AlShehri,4/24/2025 2:51 AM,05/07/2025 01:45 PM,RFP,,Yes,,,,,
SEC RFP-C001616700 - 6001616700,SEC RFP-C001616700 - 6001616700,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPHBcSOBi&awcharset=UTF-8,ABDALWAHAB ALI MISFER ALQAHTANI,4/24/2025 3:29 AM,04/29/2025 01:45 PM,RFP,,No,,,,,
Aramco_4203211073_CABLE POWER; 600V-1000V;,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPHBQnRi7&awcharset=UTF-8,"Shinawi, Ahmed",4/24/2025 4:31 PM,04/23/2025 07:30 PM,RFP,,Yes,,,,,
Aramco_4203006197,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPB4VsXXL&awcharset=UTF-8,"Muhaisin, Hind",4/25/2021 11:34 AM,05/30/2021 07:30 PM,RFP,,No,,,,,
Aramco_4203002952,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPB4VsUSe&awcharset=UTF-8,"Muhaisin, Hind",4/25/2021 11:34 AM,04/22/2021 04:00 PM,RFP,,No,,,,,
Aramco_4203050621,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPC8nEgTi&awcharset=UTF-8,"Bin Yameen, Saleh",4/25/2022 9:01 AM,05/11/2022 07:30 PM,RFP,,No,,,,,
Aramco_4203050613,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPC8nDaV6&awcharset=UTF-8,"Bin Yameen, Saleh",4/25/2022 9:01 AM,05/11/2022 07:30 PM,RFP,,No,,,,,
Aramco_4203051289,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPC8nAD6k&awcharset=UTF-8,"Bin Yameen, Saleh",4/25/2022 9:01 AM,05/05/2022 07:30 PM,RFP,,No,,,,,
SEC RFP-C001470148,SEC RFP-C001470148,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFTJCMO8&awcharset=UTF-8,SALAH AHMED ALI AL MUTAWAH,4/25/2024 1:40 AM,05/08/2024 01:45 PM,RFP,,No,,,,,
"Aramco_4203165664_WIRE BUILDING, 450-750V;",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPFTF3ukb&awcharset=UTF-8,"Abdulkarem, Turki",4/25/2024 3:46 PM,04/29/2024 07:30 PM,RFP,,Yes,,,,,
Aramco_4203001393,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPB4VutX5&awcharset=UTF-8,"Muhaisin, Hind",4/26/2021 11:19 AM,04/27/2021 07:30 PM,RFP,,No,,,,,
Aramco_4203003337,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPB44OSY%21&awcharset=UTF-8,"Alharbi, Shahad",4/26/2021 3:11 PM,04/29/2021 05:30 PM,RFP,,No,,,,,
Aramco_4203003066,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPB44dsg%21&awcharset=UTF-8,"Alharbi, Shahad",4/27/2021 9:19 AM,04/29/2021 04:00 PM,RFP,,Yes,,,,,
Aramco_4203002852,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPB4yWfQD&awcharset=UTF-8,"Alharbi, Shahad",4/27/2021 9:19 AM,04/26/2021 05:30 PM,RFP,,Yes,,,,,
Aramco_4203050627,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPC82m7lt&awcharset=UTF-8,"Alfaleh, Maha",4/27/2022 2:06 PM,05/11/2022 07:30 PM,RFP,,No,,,,,
Aramco_4203166430_CABLE ELECTRICAL LOW VOLTAGE 605 MM ELE,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPFSXaPS4&awcharset=UTF-8,"Alzuabi, Abdullah",4/27/2024 11:02 AM,05/05/2024 06:30 PM,RFP,,No,,,,,
Aramco_4203167329_CABLE; ELECTRICAL; LOW VOLTAGE; POWER OR,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPFSXfMZB&awcharset=UTF-8,"Alzuabi, Abdullah",4/27/2024 11:04 AM,05/02/2024 07:30 PM,RFP,,No,,,,,
"Aramco_4203212379_WIRE, ELECTRICAL 6 MM2, 1 CONDUCTOR,",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPHAbXHk%2B&awcharset=UTF-8,"Almannai, Khalid",4/27/2025 10:02 AM,05/04/2025 07:30 PM,RFP,,Yes,,,,,
SEC RFP-C001617296,SEC RFP-C001617296,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPHCKMAW1&awcharset=UTF-8,Ayman A AlMramhi,4/27/2025 4:13 AM,05/03/2025 01:45 PM,RFP,,Declined,,,,,
Aramco_4203003005,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPB4BxzVN&awcharset=UTF-8,"Muhaisin, Hind",4/28/2021 3:02 PM,04/29/2021 07:30 PM,RFP,,No,,,,,
Aramco_4203049292,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPC9GgWpk&awcharset=UTF-8,"Alharbi, Matar",4/28/2022 12:33 PM,04/24/2022 07:30 PM,RFP,,Yes,,,,,
SEC RFP-C001470761,SEC RFP-C001470761,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFUJJtDR&awcharset=UTF-8,MYASSER ABDULWAHED MOHAMMED ALTAYEB ALMORRAKSHI,4/28/2024 5:29 AM,05/06/2024 01:45 PM,RFP,,No,,,,,
SEC RFP-C001620701 - 6001620701,SEC RFP-C001620701 - 6001620701,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPHCy687f&awcharset=UTF-8,NASSER ALASABI,4/28/2025 11:38 PM,05/07/2025 01:45 PM,RFP,,Declined,,,,,
Aramco_4203212546_CABLE POWER AND CONTROL 600V-1000V,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPHAGqssd&awcharset=UTF-8,"Alfaleh, Maha",4/28/2025 7:32 AM,04/30/2025 07:30 PM,RFP,,Yes,,,,,
SEC RFP- C001468179 - 6001468179,SEC RFP- C001468179 - 6001468179,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFUnSKv8&awcharset=UTF-8,MARZOUQ ALRASHDI,4/29/2024 4:54 AM,04/30/2024 01:45 PM,RFP,,No,,,,,
"Aramco_4203211845_CABLE, POWER, 69 KV THROUGH 138 KV",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPGpfR8DB&awcharset=UTF-8,"Almannai, Khalid",4/29/2025 11:16 AM,05/07/2025 07:30 PM,RFP,,No,,,,,
SEC RFP-C001623966 - 6001623966,SEC RFP-C001623966 - 6001623966,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPHDWhQYs&awcharset=UTF-8,ALI KHALED ALI ALGHUWAINIM,4/29/2025 11:19 PM,05/14/2025 01:45 PM,RFP,,No,,,,,
Aramco_4203203691_WIRE 600V THHN THWN 1 C 4 0 AWG (120MM2,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPHCZZaVT&awcharset=UTF-8,"Almannai, Khalid",4/29/2025 2:20 PM,05/08/2025 07:30 PM,RFP,,No,,,,,
"Aramco_4203214706_CABLE, ELECTRICAL, MEDIUM VOLTAGE",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPG8BSfd%2B&awcharset=UTF-8,"Almannai, Khalid",4/29/2025 2:48 PM,05/18/2025 07:30 PM,RFP,,Yes,,,,,
Aramco_4203168039_ACCESSORY; LIGHTNING GROUNDING,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPFO78Va%2B&awcharset=UTF-8,"Bin Yameen, Saleh",4/30/2024 1:37 PM,05/06/2024 07:30 PM,RFP,,No,,,,,
Aramco_4203198429_CABLE INSTRUMENTATION THERMOCOUPLE,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPFUXEQZX&awcharset=UTF-8,"Abdulkarem, Turki",4/30/2024 1:38 PM,01/05/2025 06:30 PM,RFP,,Yes,,,,,
Aramco_4203176061_CABLE ELECTRICAL MEDIUM VOLTAGE ROUND AL,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPFUWx1G2&awcharset=UTF-8,"Abdulkarem, Turki",4/30/2024 1:38 PM,07/08/2024 01:00 PM,RFP,,Yes,,,,,
Aramco_4203166798_WIRE 750V NYA 1 C 6MM2 (10 AWG) STR CU,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPFUp%21dOH&awcharset=UTF-8,"Bin Yameen, Saleh",4/30/2024 1:38 PM,05/02/2024 07:30 PM,RFP,,No,,,,,
SEC RFPC001473352,SEC RFPC001473352,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFVCtqrm&awcharset=UTF-8,SALAH AHMED ALI AL MUTAWAH,4/30/2024 2:58 AM,05/12/2024 01:45 PM,RFP,,No,,,,,
SEC RFP-C001471266,SEC RFP-C001471266,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFU%2BFbs3&awcharset=UTF-8,Ayman A AlMramhi,4/30/2024 4:11 AM,05/14/2024 02:58 AM,RFP,,No,,,,,
SEC RFP-C001469705,SEC RFP-C001469705,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFVIfD4A&awcharset=UTF-8,MYASSER ABDULWAHED MOHAMMED ALTAYEB ALMORRAKSHI,4/30/2024 5:07 AM,05/09/2024 01:40 AM,RFP,,No,,,,,
SEC RFP-C001618299,SEC RFP-C001618299,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPHDTgIx8&awcharset=UTF-8,ABDULRAHMAN ABDALLAH ALI AL-SUWAIYEGH,4/30/2025 2:22 AM,05/08/2025 01:45 PM,RFP,,Declined,,,,,
SEC RFP-6001621274,SEC RFP-6001621274,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPHDlyClu&awcharset=UTF-8,KHALED SAEED SALEH AL AMOUDI,4/30/2025 4:11 AM,05/07/2025 01:45 PM,RFP,,No,,,,,
"Aramco_4203213443_COVER, CABLE TRAY 7620 MM (30 IN)",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPHDNBoOW&awcharset=UTF-8,"Shinawi, Ahmed",4/30/2025 7:47 AM,05/15/2025 07:30 PM,RFP,,No,,,,,
Aramco_4202939591,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPBZVdU6Z&awcharset=UTF-8,"Arab, Lujain",5/13/2020 10:03 AM,05/20/2020 02:15 AM,RFP,,No,,,,,
Aramco_4202940355,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPBZY6aah&awcharset=UTF-8,"Arab, Lujain",5/13/2020 11:01 AM,05/20/2020 05:30 PM,RFP,,Yes,,,,,
Aramco_4203158050_1 x 400sq mm CU XLPE AWA PVC,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPFZMX6gg&awcharset=UTF-8,"Abdulkarem, Turki",5/13/2024 4:19 PM,05/20/2024 03:30 PM,RFP,,Yes,,,,,
Aramco_4203168775_1 x 120sq mm CU XLPE AWA PVC,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPFZMOToy&awcharset=UTF-8,"Abdulkarem, Turki",5/13/2024 4:19 PM,05/20/2024 07:30 PM,RFP,,No,,,,,
SEC RFP-C001627004,SEC RFP-C001627004,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPHIYVtbr&awcharset=UTF-8,KHALED SAEED SALEH AL AMOUDI,5/13/2025 10:48 PM,05/21/2025 01:45 PM,RFP,,Declined,,,,,
SEC RFP-C001625827,SEC RFP-C001625827,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPHIKH0%2Be&awcharset=UTF-8,MYASSER ABDULWAHED MOHAMMED ALTAYEB ALMORRAKSHI,5/13/2025 3:45 AM,05/20/2025 01:45 PM,RFP,,Declined,,,,,
SEC RFP-C001625826,SEC RFP-C001625826,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPHIKaVmz&awcharset=UTF-8,MYASSER ABDULWAHED MOHAMMED ALTAYEB ALMORRAKSHI,5/13/2025 3:49 AM,05/20/2025 01:45 PM,RFP,,Declined,,,,,
SEC RFP-C001625275 - 6001625275,SEC RFP-C001625275 - 6001625275,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPHILFQSP&awcharset=UTF-8,MYASSER ABDULWAHED MOHAMMED ALTAYEB ALMORRAKSHI,5/13/2025 4:04 AM,05/19/2025 01:45 PM,RFP,,Declined,,,,,
"Aramco_4203212151_CABLE, POWER, 5KV THROUGH 35 KV",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPHHlkmYO&awcharset=UTF-8,"Shinawi, Ahmed",5/13/2025 8:47 AM,05/19/2025 07:30 PM,RFP,,No,,,,,
Aramco_4202938728,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPBZb%2BbCc&awcharset=UTF-8,"Alsaeedi, Tariq",5/14/2020 10:34 AM,05/13/2020 04:00 PM,RFP,,No,,,,,
Aramco_4203168767_WIRE 750V NYA 1 C 6MM2 (10 AWG) STR CU,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPFXYj%2BuK&awcharset=UTF-8,"Abdulkarem, Turki",5/14/2024 8:34 AM,05/15/2024 07:30 PM,RFP,,No,,,,,
SEC RFP-C001476359,SEC RFP-C001476359,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFaCAzu3&awcharset=UTF-8,KHALED SAEED SALEH AL AMOUDI,5/14/2024 9:58 PM,05/25/2024 01:45 PM,RFP,,No,,,,,
SEC RFP-6001624708,SEC RFP-6001624708,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPHIwKf9N&awcharset=UTF-8,Ahmed S Al-Onizi,5/14/2025 10:11 PM,05/18/2025 01:45 PM,RFP,,Yes,,,,,
Aramco_4203052425,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPC61ef4g&awcharset=UTF-8,"Bin Yameen, Saleh",5/15/2022 2:24 PM,05/19/2022 06:30 PM,RFP,,Yes,,,,,
SEC RFP C001472180,SEC RFP C001472180,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFa1sWkX&awcharset=UTF-8,IBRAHIM SALEH IBRAHIM ALMAYOUF,5/15/2024 10:16 PM,05/19/2024 01:45 PM,RFP,,No,,,,,
"Aramco_4203172505_CABLE ELECTRICAL LOW VOLTAGE, ARMOURED,",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPFUXEYfE&awcharset=UTF-8,"Abdulkarem, Turki",5/15/2024 7:40 AM,06/06/2024 07:30 PM,RFP,,No,,,,,
"Aramco_4203155980_CABLE, ELECTRICAL, LOW VOLTAGE XLPE,",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPFZMOWWO&awcharset=UTF-8,"Abdulkarem, Turki",5/15/2024 7:54 AM,06/02/2024 07:30 PM,RFP,,Yes,,,,,
"Aramco_4203169531_CABLE ELECTRICAL LOW VOLTAGE, ARMOURED,",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPFZrR2vN&awcharset=UTF-8,"Nimr, Hussain",5/15/2024 8:13 AM,05/20/2024 07:30 PM,RFP,,No,,,,,
"Aramco_4203169528_WIRE,ELEC 331MM2 (12 AWG) BLACK - 600V",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPFZMXyOt&awcharset=UTF-8,"Abdulkarem, Turki",5/15/2024 8:28 AM,05/20/2024 07:30 PM,RFP,,No,,,,,
SEC RFP-C001625211,SEC RFP-C001625211,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPHI4WMGb&awcharset=UTF-8,MOHAMMAD ABDULRAHMAN IBRAHIM ALJUFFALI,5/15/2025 1:21 AM,05/21/2025 01:45 PM,RFP,,Yes,,,,,
SEC RFP-C001624773,SEC RFP-C001624773,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPHI%21f6ck&awcharset=UTF-8,ALI KHALED ALI ALGHUWAINIM,5/15/2025 4:52 AM,05/24/2025 01:45 PM,RFP,,Declined,,,,,
Aramco_4203048127,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPC%2BKLjdh&awcharset=UTF-8,"Bin Yameen, Saleh",5/16/2022 1:03 PM,05/22/2022 07:30 PM,RFP,,No,,,,,
Aramco_4203025721,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPC%2BGenwQ&awcharset=UTF-8,"Alqahtani, Sara",5/16/2022 9:03 AM,05/19/2022 03:30 PM,RFP,,Yes,,,,,
SEC RFP-C001472727,SEC RFP-C001472727,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFbNut74&awcharset=UTF-8,KHALED MOHAMMED SAEED ALDEHDI,5/16/2024 11:02 AM,05/22/2024 01:45 PM,RFP,,No,,,,,
Aramco_4203107472_CABLE INSTRUMENTATION; TYPE TC; 600 VO,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPD30e8gR&awcharset=UTF-8,"Alkhalifa, Reem",5/17/2023 12:01 PM,05/23/2023 07:30 PM,RFP,,Yes,,,,,
Aramco_4203102226,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPD5Q0RO1&awcharset=UTF-8,"Nimr, Hussain",5/17/2023 12:45 PM,05/03/2023 05:34 PM,RFP,,No,,,,,
SEC RFP- C001475098 - 6001475098,SEC RFP- C001475098 - 6001475098,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFbS0%21kh&awcharset=UTF-8,ABAS H AL HAMAD,5/17/2024 8:43 AM,05/26/2024 01:45 PM,RFP,,No,,,,,
SEC RFP C001624659,SEC RFP C001624659,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPHJaNwOr&awcharset=UTF-8,OMAR A ALSURAYHI,5/17/2025 11:48 PM,05/25/2025 01:45 PM,RFP,,Declined,,,,,
Aramco_4202939932,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPBZfg8I5&awcharset=UTF-8,"Muhaisin, Hind",5/18/2020 1:45 AM,05/18/2020 05:30 PM,RFP,,No,,,,,
Aramco_4203004425,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPB6Xh2hQ&awcharset=UTF-8,"Khan, Mohammad E",5/18/2021 5:30 PM,05/10/2021 07:30 PM,RFP,,No,,,,,
SEC RFP-C001476118,SEC RFP-C001476118,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFbWaag5&awcharset=UTF-8,MYASSER ABDULWAHED MOHAMMED ALTAYEB ALMORRAKSHI,5/18/2024 4:02 AM,05/28/2024 01:45 PM,RFP,,No,,,,,
SEC RFP - C001475945,SEC RFP - C001475945,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFbWc45T&awcharset=UTF-8,MYASSER ABDULWAHED MOHAMMED ALTAYEB ALMORRAKSHI,5/18/2024 4:05 AM,05/27/2024 01:45 PM,RFP,,No,,,,,
SEC RFP-C001625253,SEC RFP-C001625253,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPHJkSaE8&awcharset=UTF-8,ABDALWAHAB ALI MISFER ALQAHTANI,5/18/2025 3:54 AM,05/24/2025 01:45 PM,RFP,,Declined,,,,,
SEC RFP- C001626273 - 6001626273,SEC RFP- C001626273 - 6001626273,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPHJkgjzN&awcharset=UTF-8,ABDALWAHAB ALI MISFER ALQAHTANI,5/18/2025 3:59 AM,05/21/2025 01:45 PM,RFP,,Declined,,,,,
Aramco_4203004168,Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPB6bF3wM&awcharset=UTF-8,"Aljedawi, Abdulrahman",5/19/2021 1:02 PM,05/26/2021 05:30 PM,RFP,,No,,,,,
SEC RFP-C001476074,SEC RFP-C001476074,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPFbnScWN&awcharset=UTF-8,ABDALWAHAB ALI MISFER ALQAHTANI,5/19/2024 3:44 AM,05/22/2024 01:45 PM,RFP,,No,,,,,
"Aramco_4203149890_CABLE ELECTRICAL, 300 500V, 16A, 12 X 1",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPFZytBjK&awcharset=UTF-8,"Alfaleh, Maha",5/19/2024 8:20 AM,05/28/2024 01:30 PM,RFP,,No,,,,,
"Aramco_4203169069_CABLE, POWER, 5KV THROUGH 35 KV",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPFaBlyNp&awcharset=UTF-8,"Alfaleh, Maha",5/19/2024 8:41 AM,05/22/2024 03:30 PM,RFP,,No,,,,,
SEC RFP - C001627041,SEC RFP - C001627041,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPHJ5xZsG&awcharset=UTF-8,MOHAMMAD ABDULRAHMAN IBRAHIM ALJUFFALI,5/19/2025 1:28 AM,05/25/2025 01:45 PM,RFP,,Declined,,,,,
SEC RFP-C001632406 - 6001632406,SEC RFP-C001632406 - 6001632406,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPHKFQfJT&awcharset=UTF-8,AYMAN HAMEED MOBERIK ALZANBQI,5/19/2025 10:35 PM,06/02/2025 01:45 PM,RFP,,Declined,,,,,
SEC RFP-C001625825,SEC RFP-C001625825,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPHJ9kTkk&awcharset=UTF-8,Ahmed S Al-Onizi,5/19/2025 3:04 AM,05/20/2025 01:45 PM,RFP,,Declined,,,,,
SEC RFP - C001630570,SEC RFP - C001630570,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPHJ9gNBJ&awcharset=UTF-8,Mohammed S. Al mojel,5/19/2025 3:36 AM,06/03/2025 01:45 PM,RFP,,Declined,,,,,
SEC RFP-C001630032,SEC RFP-C001630032,https://sec.supplier.mn2.ariba.com/ad/webjumper?itemID=Jio8AOPHKA4%216T&awcharset=UTF-8,OMAR A ALSURAYHI,5/19/2025 4:14 AM,05/26/2025 01:45 PM,RFP,,Declined,,,,,
"Aramco_4203214828_CABLE, ELECTRICAL, LOW VOLTAGE",Aramco,https://aramco-e-marketplace.supplier.mn2.ariba.com/ad/webjumper?itemID=JiX6AOPFKOHRrO&awcharset=UTF-8,"Shinawi, Ahmed",5/19/2025 7:47 AM,05/21/2025 07:30 PM,RFP,,Yes,,,,,
